diag_type,time_point,feature_type,rank,feature
female_genital_cancer,1,blood,5,blood_Urate
female_genital_cancer,1,blood,6,blood_Reticulocyte percentage
female_genital_cancer,1,blood,7,blood_White blood cell (leukocyte) count
female_genital_cancer,1,blood,8,blood_Alanine aminotransferase
female_genital_cancer,1,blood,9,blood_Albumin
female_genital_cancer,1,blood,10,blood_Alkaline phosphatase
female_genital_cancer,1,blood,11,blood_Apolipoprotein A
female_genital_cancer,1,blood,12,blood_Apolipoprotein B
female_genital_cancer,1,blood,13,blood_C-reactive protein
female_genital_cancer,1,blood,14,blood_Calcium
female_genital_cancer,1,blood,15,blood_Cholesterol
female_genital_cancer,1,blood,16,blood_Cystatin C
female_genital_cancer,1,blood,17,blood_Direct bilirubin
female_genital_cancer,1,blood,18,blood_Gamma glutamyltransferase
female_genital_cancer,1,blood,19,blood_Glycated haemoglobin (HbA1c)
female_genital_cancer,1,blood,20,blood_HDL cholesterol
female_genital_cancer,1,blood,21,blood_IGF-1
female_genital_cancer,1,blood,22,blood_LDL direct
female_genital_cancer,1,blood,23,blood_Lipoprotein A
female_genital_cancer,1,blood,24,blood_Oestradiol
female_genital_cancer,1,blood,25,blood_Rheumatoid factor
female_genital_cancer,1,blood,26,blood_Testosterone
female_genital_cancer,1,blood,27,blood_Total bilirubin
female_genital_cancer,1,blood,28,blood_Total protein
female_genital_cancer,1,blood,29,blood_Triglycerides
female_genital_cancer,1,blood,30,blood_Urea
female_genital_cancer,1,blood,31,blood_SHBG
female_genital_cancer,1,blood,32,blood_Mean corpuscular haemoglobin
female_genital_cancer,1,blood,33,blood_Mean corpuscular haemoglobin concentration
female_genital_cancer,1,blood,34,blood_Mean corpuscular volume
female_genital_cancer,1,blood,35,blood_Mean platelet (thrombocyte) volume
female_genital_cancer,1,blood,36,blood_Mean reticulocyte volume
female_genital_cancer,1,blood,37,blood_Mean sphered cell volume
female_genital_cancer,1,blood,38,blood_Monocyte count
female_genital_cancer,1,blood,39,blood_Monocyte percentage
female_genital_cancer,1,blood,40,blood_Neutrophill count
female_genital_cancer,1,blood,41,blood_Neutrophill percentage
female_genital_cancer,1,blood,42,blood_Nucleated red blood cell percentage
female_genital_cancer,1,blood,43,blood_Platelet count
female_genital_cancer,1,blood,44,blood_Platelet crit
female_genital_cancer,1,blood,45,blood_Platelet distribution width
female_genital_cancer,1,blood,46,blood_Red blood cell (erythrocyte) distribution width
female_genital_cancer,1,blood,47,blood_Nucleated red blood cell count
female_genital_cancer,1,blood,48,blood_Aspartate aminotransferase
female_genital_cancer,1,blood,49,blood_Reticulocyte count
female_genital_cancer,1,blood,50,blood_Vitamin D
female_genital_cancer,1,combined,1,olink_dcc
female_genital_cancer,1,combined,2,olink_cd82
female_genital_cancer,1,combined,3,olink_c1ql2
female_genital_cancer,1,combined,4,olink_adamtsl5
female_genital_cancer,1,combined,5,olink_tnfrsf10c
female_genital_cancer,1,combined,6,olink_ece1
female_genital_cancer,1,combined,7,olink_ca11
female_genital_cancer,1,combined,8,olink_espl1
female_genital_cancer,1,combined,9,olink_nmrk2
female_genital_cancer,1,combined,10,olink_mrpl24
female_genital_cancer,1,combined,11,olink_aspn
female_genital_cancer,1,combined,12,olink_lrtm1
female_genital_cancer,1,combined,13,olink_aldh1a1
female_genital_cancer,1,combined,14,olink_atp1b3
female_genital_cancer,1,combined,15,olink_ceacam18
female_genital_cancer,1,combined,16,olink_islr2
female_genital_cancer,1,combined,17,olink_ccdc28a
female_genital_cancer,1,combined,18,olink_bag3
female_genital_cancer,1,combined,19,olink_rictor
female_genital_cancer,1,combined,20,olink_paep
female_genital_cancer,1,combined,21,olink_klrd1
female_genital_cancer,1,combined,22,olink_lag3
female_genital_cancer,1,combined,23,olink_cxadr
female_genital_cancer,1,combined,24,olink_cd1c
female_genital_cancer,1,combined,25,olink_insl3
female_genital_cancer,1,combined,26,olink_tgfa
female_genital_cancer,1,combined,27,olink_edem2
female_genital_cancer,1,combined,28,olink_azu1
female_genital_cancer,1,combined,29,blood_Creatinine
female_genital_cancer,1,combined,30,olink_dock9
female_genital_cancer,1,combined,31,olink_folr3
female_genital_cancer,1,combined,32,olink_eda2r
female_genital_cancer,1,combined,33,olink_alpp
female_genital_cancer,1,combined,34,olink_gpr15l
female_genital_cancer,1,combined,35,olink_wfdc2
female_genital_cancer,1,combined,36,olink_mep1a
female_genital_cancer,1,combined,37,olink_polr2a
female_genital_cancer,1,combined,38,olink_odam
female_genital_cancer,1,combined,39,olink_galnt5
female_genital_cancer,1,combined,40,olink_nme3
female_genital_cancer,1,combined,41,olink_hspa2
female_genital_cancer,1,combined,42,olink_dctn2
female_genital_cancer,1,combined,43,olink_fshb
female_genital_cancer,1,combined,44,olink_pspn
female_genital_cancer,1,combined,45,olink_pde4d
female_genital_cancer,1,combined,46,olink_muc16
female_genital_cancer,1,combined,47,blood_Red blood cell (erythrocyte) count
female_genital_cancer,1,combined,48,olink_tap1
female_genital_cancer,1,combined,49,olink_tnfrsf10a
female_genital_cancer,1,combined,50,olink_ca6
female_genital_cancer,2,protein,1,olink_cd58
female_genital_cancer,2,protein,2,olink_hyal1
female_genital_cancer,2,protein,3,olink_tnfsf13b
female_genital_cancer,2,protein,4,olink_septin7
female_genital_cancer,2,protein,5,olink_comp
female_genital_cancer,2,protein,6,olink_gpihbp1
female_genital_cancer,2,protein,7,olink_atp1b3
female_genital_cancer,2,protein,8,olink_txlna
female_genital_cancer,2,protein,9,olink_atxn2
female_genital_cancer,2,protein,10,olink_il2rg
female_genital_cancer,2,protein,11,olink_cd3e
female_genital_cancer,2,protein,12,olink_enpp6
female_genital_cancer,2,protein,13,olink_pyy
female_genital_cancer,2,protein,14,olink_ece1
female_genital_cancer,2,protein,15,olink_uhrf2
female_genital_cancer,2,protein,16,olink_trim40
female_genital_cancer,2,protein,17,olink_ambp
female_genital_cancer,2,protein,18,olink_alpp
female_genital_cancer,2,protein,19,olink_lrtm1
female_genital_cancer,2,protein,20,olink_fut1
female_genital_cancer,2,protein,21,olink_cd82
female_genital_cancer,2,protein,22,olink_cd300lf
female_genital_cancer,2,protein,23,olink_tnn
female_genital_cancer,2,protein,24,olink_dcn
female_genital_cancer,2,protein,25,olink_bola2_bola2b
female_genital_cancer,2,protein,26,olink_hmcn2
female_genital_cancer,2,protein,27,olink_tarm1
female_genital_cancer,2,protein,28,olink_gpc5
female_genital_cancer,2,protein,29,olink_gprc5c
female_genital_cancer,2,protein,30,olink_caly
female_genital_cancer,2,protein,31,olink_scgb3a2
female_genital_cancer,2,protein,32,olink_dtx3
female_genital_cancer,2,protein,33,olink_tmprss11d
female_genital_cancer,2,protein,34,olink_defb118
female_genital_cancer,2,protein,35,olink_sema3f
female_genital_cancer,2,protein,36,olink_rnf4
female_genital_cancer,2,protein,37,olink_esr1
female_genital_cancer,2,protein,38,olink_rnase4
female_genital_cancer,2,protein,39,olink_rictor
female_genital_cancer,2,protein,40,olink_il7
female_genital_cancer,2,protein,41,olink_rab44
female_genital_cancer,2,protein,42,olink_ap1g2
female_genital_cancer,2,protein,43,olink_clu
female_genital_cancer,2,protein,44,olink_wfdc2
female_genital_cancer,2,protein,45,olink_ca12
female_genital_cancer,2,protein,46,olink_cracr2a
female_genital_cancer,2,protein,47,olink_npl
female_genital_cancer,2,protein,48,olink_crx
female_genital_cancer,2,protein,49,olink_plb1
female_genital_cancer,2,protein,50,olink_tnpo1
female_genital_cancer,2,blood,1,blood_Mean corpuscular volume
female_genital_cancer,2,blood,2,blood_Eosinophill count
female_genital_cancer,2,blood,3,blood_Red blood cell (erythrocyte) distribution width
female_genital_cancer,2,blood,4,blood_Creatinine
female_genital_cancer,2,blood,5,blood_Mean platelet (thrombocyte) volume
female_genital_cancer,2,blood,6,blood_Mean sphered cell volume
female_genital_cancer,2,blood,7,blood_Apolipoprotein A
female_genital_cancer,2,blood,8,blood_Monocyte count
female_genital_cancer,2,blood,9,blood_IGF-1
female_genital_cancer,2,blood,10,blood_Reticulocyte percentage
female_genital_cancer,2,blood,11,blood_White blood cell (leukocyte) count
female_genital_cancer,2,blood,12,blood_Alanine aminotransferase
female_genital_cancer,2,blood,13,blood_Albumin
female_genital_cancer,2,blood,14,blood_Alkaline phosphatase
female_genital_cancer,2,blood,15,blood_Platelet crit
female_genital_cancer,2,blood,16,blood_Glucose
female_genital_cancer,2,blood,17,blood_Lymphocyte percentage
female_genital_cancer,2,blood,18,blood_Mean corpuscular haemoglobin
female_genital_cancer,2,blood,19,blood_Mean corpuscular haemoglobin concentration
female_genital_cancer,2,blood,20,blood_Gamma glutamyltransferase
female_genital_cancer,2,blood,21,blood_Basophill count
female_genital_cancer,2,blood,22,blood_Basophill percentage
female_genital_cancer,2,blood,23,blood_Eosinophill percentage
female_genital_cancer,2,blood,24,blood_Red blood cell (erythrocyte) count
female_genital_cancer,2,blood,25,blood_Nucleated red blood cell count
female_genital_cancer,2,blood,26,blood_Nucleated red blood cell percentage
female_genital_cancer,2,blood,27,blood_Platelet count
female_genital_cancer,2,blood,28,blood_SHBG
female_genital_cancer,2,blood,29,blood_Testosterone
female_genital_cancer,2,blood,30,blood_Total protein
female_genital_cancer,2,blood,31,blood_Triglycerides
female_genital_cancer,2,blood,32,blood_Mean reticulocyte volume
female_genital_cancer,2,blood,33,blood_Urea
female_genital_cancer,2,blood,34,blood_Glycated haemoglobin (HbA1c)
female_genital_cancer,2,blood,35,blood_HDL cholesterol
female_genital_cancer,2,blood,36,blood_LDL direct
female_genital_cancer,2,blood,37,blood_Lipoprotein A
female_genital_cancer,2,blood,38,blood_Total bilirubin
female_genital_cancer,2,blood,39,blood_Neutrophill count
female_genital_cancer,2,blood,40,blood_Neutrophill percentage
female_genital_cancer,2,blood,41,blood_Haemoglobin concentration
female_genital_cancer,2,blood,42,blood_High light scatter reticulocyte count
female_genital_cancer,2,blood,43,blood_High light scatter reticulocyte percentage
female_genital_cancer,2,blood,44,blood_Immature reticulocyte fraction
female_genital_cancer,2,blood,45,blood_Lymphocyte count
female_genital_cancer,2,blood,46,blood_Direct bilirubin
female_genital_cancer,2,blood,47,blood_Urate
female_genital_cancer,2,blood,48,blood_Apolipoprotein B
female_genital_cancer,2,blood,49,blood_Haematocrit percentage
female_genital_cancer,2,blood,50,blood_Aspartate aminotransferase
female_genital_cancer,2,combined,1,olink_cd58
female_genital_cancer,2,combined,2,olink_hyal1
female_genital_cancer,2,combined,3,olink_tnfsf13b
female_genital_cancer,2,combined,4,olink_septin7
female_genital_cancer,2,combined,5,olink_comp
female_genital_cancer,2,combined,6,olink_gpihbp1
female_genital_cancer,2,combined,7,olink_atp1b3
female_genital_cancer,2,combined,8,olink_txlna
female_genital_cancer,2,combined,9,olink_atxn2
female_genital_cancer,2,combined,10,olink_il2rg
female_genital_cancer,2,combined,11,olink_cd3e
female_genital_cancer,2,combined,12,olink_enpp6
female_genital_cancer,2,combined,13,olink_pyy
female_genital_cancer,2,combined,14,olink_ece1
female_genital_cancer,2,combined,15,olink_uhrf2
female_genital_cancer,2,combined,16,olink_trim40
female_genital_cancer,2,combined,17,olink_ambp
female_genital_cancer,2,combined,18,olink_alpp
female_genital_cancer,2,combined,19,olink_lrtm1
female_genital_cancer,2,combined,20,olink_fut1
female_genital_cancer,2,combined,21,olink_cd82
female_genital_cancer,2,combined,22,olink_cd300lf
female_genital_cancer,2,combined,23,olink_tnn
female_genital_cancer,2,combined,24,olink_dcn
female_genital_cancer,2,combined,25,olink_bola2_bola2b
female_genital_cancer,2,combined,26,olink_hmcn2
female_genital_cancer,2,combined,27,olink_tarm1
female_genital_cancer,2,combined,28,olink_gpc5
female_genital_cancer,2,combined,29,olink_gprc5c
female_genital_cancer,2,combined,30,blood_Mean corpuscular volume
female_genital_cancer,2,combined,31,olink_caly
female_genital_cancer,2,combined,32,olink_scgb3a2
female_genital_cancer,2,combined,33,olink_dtx3
female_genital_cancer,2,combined,34,olink_tmprss11d
female_genital_cancer,2,combined,35,olink_defb118
female_genital_cancer,2,combined,36,blood_Eosinophill count
female_genital_cancer,2,combined,37,olink_sema3f
female_genital_cancer,2,combined,38,olink_rnf4
female_genital_cancer,2,combined,39,olink_esr1
female_genital_cancer,2,combined,40,olink_rnase4
female_genital_cancer,2,combined,41,olink_rictor
female_genital_cancer,2,combined,42,olink_il7
female_genital_cancer,2,combined,43,olink_rab44
female_genital_cancer,2,combined,44,olink_ap1g2
female_genital_cancer,2,combined,45,olink_clu
female_genital_cancer,2,combined,46,olink_wfdc2
female_genital_cancer,2,combined,47,olink_ca12
female_genital_cancer,2,combined,48,olink_cracr2a
female_genital_cancer,2,combined,49,olink_npl
female_genital_cancer,2,combined,50,olink_crx
female_genital_cancer,5,protein,1,olink_phldb2
female_genital_cancer,5,protein,2,olink_eddm3b
female_genital_cancer,5,protein,3,olink_gnpda1
female_genital_cancer,5,protein,4,olink_nt5e
female_genital_cancer,5,protein,5,olink_krt8
female_genital_cancer,5,protein,6,olink_akr7l
female_genital_cancer,5,protein,7,olink_ednrb
female_genital_cancer,5,protein,8,olink_sugp1
female_genital_cancer,5,protein,9,olink_ccl22
female_genital_cancer,5,protein,10,olink_ddah1
female_genital_cancer,5,protein,11,olink_mxra8
female_genital_cancer,5,protein,12,olink_cpe
female_genital_cancer,5,protein,13,olink_creld2
female_genital_cancer,5,protein,14,olink_pcdh1
female_genital_cancer,5,protein,15,olink_spint3
female_genital_cancer,5,protein,16,olink_pnliprp1
female_genital_cancer,5,protein,17,olink_cbln1
female_genital_cancer,5,protein,18,olink_wfikkn1
female_genital_cancer,5,protein,19,olink_erc2
female_genital_cancer,5,protein,20,olink_scgb3a2
female_genital_cancer,5,protein,21,olink_cpox
female_genital_cancer,5,protein,22,olink_insl3
female_genital_cancer,5,protein,23,olink_cdh6
female_genital_cancer,5,protein,24,olink_igsf8
female_genital_cancer,5,protein,25,olink_ddx53
female_genital_cancer,5,protein,26,olink_cd300lg
female_genital_cancer,5,protein,27,olink_hsp90b1
female_genital_cancer,5,protein,28,olink_bche
female_genital_cancer,5,protein,29,olink_tgfb1
female_genital_cancer,5,protein,30,olink_gsta3
female_genital_cancer,5,protein,31,olink_jmjd1c
female_genital_cancer,5,protein,32,olink_anp32c
female_genital_cancer,5,protein,33,olink_hars1
female_genital_cancer,5,protein,34,olink_itih4
female_genital_cancer,5,protein,35,olink_ccl16
female_genital_cancer,5,protein,36,olink_ruvbl1
female_genital_cancer,5,protein,37,olink_tpm3
female_genital_cancer,5,protein,38,olink_apoc1
female_genital_cancer,5,protein,39,olink_casc3
female_genital_cancer,5,protein,40,olink_nrn1
female_genital_cancer,5,protein,41,olink_ccdc28a
female_genital_cancer,5,protein,42,olink_cyth3
female_genital_cancer,5,protein,43,olink_ment
female_genital_cancer,5,protein,44,olink_tnfrsf14
female_genital_cancer,5,protein,45,olink_klk4
female_genital_cancer,5,protein,46,olink_wasf3
female_genital_cancer,5,protein,47,olink_lrig3
female_genital_cancer,5,protein,48,olink_dclre1c
female_genital_cancer,5,protein,49,olink_creg1
female_genital_cancer,5,protein,50,olink_plat
female_genital_cancer,5,blood,1,blood_Testosterone
female_genital_cancer,5,blood,2,blood_SHBG
female_genital_cancer,5,blood,3,blood_Total protein
female_genital_cancer,5,blood,4,blood_Vitamin D
female_genital_cancer,5,blood,5,blood_IGF-1
female_genital_cancer,5,blood,6,blood_Urea
female_genital_cancer,5,blood,7,blood_Glycated haemoglobin (HbA1c)
female_genital_cancer,5,blood,8,blood_Mean corpuscular volume
female_genital_cancer,5,blood,9,blood_Mean corpuscular haemoglobin
female_genital_cancer,5,blood,10,blood_Mean corpuscular haemoglobin concentration
female_genital_cancer,5,blood,11,blood_Albumin
female_genital_cancer,5,blood,12,blood_Alkaline phosphatase
female_genital_cancer,5,blood,13,blood_Apolipoprotein A
female_genital_cancer,5,blood,14,blood_Aspartate aminotransferase
female_genital_cancer,5,blood,15,blood_Apolipoprotein B
female_genital_cancer,5,blood,16,blood_Lymphocyte percentage
female_genital_cancer,5,blood,17,blood_High light scatter reticulocyte count
female_genital_cancer,5,blood,18,blood_High light scatter reticulocyte percentage
female_genital_cancer,5,blood,19,blood_Immature reticulocyte fraction
female_genital_cancer,5,blood,20,blood_Lymphocyte count
female_genital_cancer,5,blood,21,blood_Nucleated red blood cell count
female_genital_cancer,5,blood,22,blood_Basophill count
female_genital_cancer,5,blood,23,blood_Basophill percentage
female_genital_cancer,5,blood,24,blood_Eosinophill percentage
female_genital_cancer,5,blood,25,blood_Haematocrit percentage
female_genital_cancer,5,blood,26,blood_Nucleated red blood cell percentage
female_genital_cancer,5,blood,27,blood_Urate
female_genital_cancer,5,blood,28,blood_HDL cholesterol
female_genital_cancer,5,blood,29,blood_LDL direct
female_genital_cancer,5,blood,30,blood_Lipoprotein A
female_genital_cancer,5,blood,31,blood_Oestradiol
female_genital_cancer,5,blood,32,blood_Phosphate
female_genital_cancer,5,blood,33,blood_Rheumatoid factor
female_genital_cancer,5,blood,34,blood_Total bilirubin
female_genital_cancer,5,blood,35,blood_Platelet crit
female_genital_cancer,5,blood,36,blood_Platelet distribution width
female_genital_cancer,5,blood,37,blood_Red blood cell (erythrocyte) count
female_genital_cancer,5,blood,38,blood_Red blood cell (erythrocyte) distribution width
female_genital_cancer,5,blood,39,blood_Reticulocyte count
female_genital_cancer,5,blood,40,blood_Mean platelet (thrombocyte) volume
female_genital_cancer,5,blood,41,blood_Mean reticulocyte volume
female_genital_cancer,5,blood,42,blood_Mean sphered cell volume
female_genital_cancer,5,blood,43,blood_Monocyte percentage
female_genital_cancer,5,blood,44,blood_Neutrophill count
female_genital_cancer,5,blood,45,blood_Neutrophill percentage
female_genital_cancer,5,blood,46,blood_Haemoglobin concentration
female_genital_cancer,5,blood,47,blood_Eosinophill count
female_genital_cancer,5,blood,48,blood_Triglycerides
female_genital_cancer,5,blood,49,blood_Monocyte count
female_genital_cancer,5,blood,50,blood_C-reactive protein
female_genital_cancer,5,combined,1,olink_phldb2
female_genital_cancer,5,combined,2,olink_eddm3b
female_genital_cancer,5,combined,3,olink_gnpda1
female_genital_cancer,5,combined,4,olink_nt5e
female_genital_cancer,5,combined,5,olink_krt8
female_genital_cancer,5,combined,6,olink_akr7l
female_genital_cancer,5,combined,7,olink_ednrb
female_genital_cancer,5,combined,8,olink_sugp1
female_genital_cancer,5,combined,9,olink_ccl22
female_genital_cancer,5,combined,10,olink_ddah1
female_genital_cancer,5,combined,11,olink_mxra8
female_genital_cancer,5,combined,12,olink_cpe
female_genital_cancer,5,combined,13,olink_creld2
female_genital_cancer,5,combined,14,olink_pcdh1
female_genital_cancer,5,combined,15,olink_spint3
female_genital_cancer,5,combined,16,olink_pnliprp1
female_genital_cancer,5,combined,17,olink_cbln1
female_genital_cancer,5,combined,18,olink_wfikkn1
female_genital_cancer,5,combined,19,olink_erc2
female_genital_cancer,5,combined,20,olink_scgb3a2
female_genital_cancer,5,combined,21,olink_cpox
female_genital_cancer,5,combined,22,olink_insl3
female_genital_cancer,5,combined,23,olink_cdh6
female_genital_cancer,5,combined,24,olink_igsf8
female_genital_cancer,5,combined,25,olink_ddx53
female_genital_cancer,5,combined,26,olink_cd300lg
female_genital_cancer,5,combined,27,olink_hsp90b1
female_genital_cancer,5,combined,28,olink_bche
female_genital_cancer,5,combined,29,olink_tgfb1
female_genital_cancer,5,combined,30,olink_gsta3
female_genital_cancer,5,combined,31,olink_jmjd1c
female_genital_cancer,5,combined,32,olink_anp32c
female_genital_cancer,5,combined,33,olink_hars1
female_genital_cancer,5,combined,34,olink_itih4
female_genital_cancer,5,combined,35,blood_Testosterone
female_genital_cancer,5,combined,36,olink_ccl16
female_genital_cancer,5,combined,37,olink_ruvbl1
female_genital_cancer,5,combined,38,olink_tpm3
female_genital_cancer,5,combined,39,olink_apoc1
female_genital_cancer,5,combined,40,olink_casc3
female_genital_cancer,5,combined,41,olink_nrn1
female_genital_cancer,5,combined,42,olink_ccdc28a
female_genital_cancer,5,combined,43,olink_cyth3
female_genital_cancer,5,combined,44,olink_ment
female_genital_cancer,5,combined,45,olink_tnfrsf14
female_genital_cancer,5,combined,46,olink_klk4
female_genital_cancer,5,combined,47,olink_wasf3
female_genital_cancer,5,combined,48,olink_lrig3
female_genital_cancer,5,combined,49,olink_dclre1c
female_genital_cancer,5,combined,50,olink_creg1
female_genital_cancer,10,protein,1,olink_odam
female_genital_cancer,10,protein,2,olink_tpsab1
female_genital_cancer,10,protein,3,olink_tnfrsf10b
female_genital_cancer,10,protein,4,olink_ldlr
female_genital_cancer,10,protein,5,olink_atrn
female_genital_cancer,10,protein,6,olink_spint3
female_genital_cancer,10,protein,7,olink_pnliprp1
female_genital_cancer,10,protein,8,olink_ing1
female_genital_cancer,10,protein,9,olink_brd3
female_genital_cancer,10,protein,10,olink_clta
female_genital_cancer,10,protein,11,olink_tcl1a
female_genital_cancer,10,protein,12,olink_lamb1
female_genital_cancer,10,protein,13,olink_cfh
female_genital_cancer,10,protein,14,olink_pdia2
female_genital_cancer,10,protein,15,olink_pon3
female_genital_cancer,10,protein,16,olink_klhl41
female_genital_cancer,10,protein,17,olink_lrig1
female_genital_cancer,10,protein,18,olink_atraid
female_genital_cancer,10,protein,19,olink_c1galt1c1
female_genital_cancer,10,protein,20,olink_smpdl3a
female_genital_cancer,10,protein,21,olink_oxct1
female_genital_cancer,10,protein,22,olink_cd40
female_genital_cancer,10,protein,23,olink_prelp
female_genital_cancer,10,protein,24,olink_slitrk1
female_genital_cancer,10,protein,25,olink_clps
female_genital_cancer,10,protein,26,olink_c1qbp
female_genital_cancer,10,protein,27,olink_itgbl1
female_genital_cancer,10,protein,28,olink_arid4b
female_genital_cancer,10,protein,29,olink_prcp
female_genital_cancer,10,protein,30,olink_insl3
female_genital_cancer,10,protein,31,olink_nos2
female_genital_cancer,10,protein,32,olink_kcnip4
female_genital_cancer,10,protein,33,olink_reg3a
female_genital_cancer,10,protein,34,olink_bcan
female_genital_cancer,10,protein,35,olink_bloc1s2
female_genital_cancer,10,protein,36,olink_thbs4
female_genital_cancer,10,protein,37,olink_lgmn
female_genital_cancer,10,protein,38,olink_ggt1
female_genital_cancer,10,protein,39,olink_siglec8
female_genital_cancer,10,protein,40,olink_nme1
female_genital_cancer,10,protein,41,olink_igf2r
female_genital_cancer,10,protein,42,olink_smpd1
female_genital_cancer,10,protein,43,olink_copb2
female_genital_cancer,10,protein,44,olink_slk
female_genital_cancer,10,protein,45,olink_rnase4
female_genital_cancer,10,protein,46,olink_chrdl2
female_genital_cancer,10,protein,47,olink_adm
female_genital_cancer,10,protein,48,olink_trem2
female_genital_cancer,10,protein,49,olink_nell2
female_genital_cancer,10,protein,50,olink_thsd1
female_genital_cancer,10,blood,1,blood_Testosterone
female_genital_cancer,10,blood,2,blood_Eosinophill count
female_genital_cancer,10,blood,3,blood_Red blood cell (erythrocyte) distribution width
female_genital_cancer,10,blood,4,blood_Lipoprotein A
female_genital_cancer,10,blood,5,blood_Triglycerides
female_genital_cancer,10,blood,6,blood_Platelet crit
female_genital_cancer,10,blood,7,blood_Albumin
female_genital_cancer,10,blood,8,blood_Glucose
female_genital_cancer,10,blood,9,blood_IGF-1
female_genital_cancer,10,blood,10,blood_Total bilirubin
female_genital_cancer,10,blood,11,blood_Total protein
female_genital_cancer,10,blood,12,blood_Aspartate aminotransferase
female_genital_cancer,10,blood,13,blood_Reticulocyte count
female_genital_cancer,10,blood,14,blood_Apolipoprotein A
female_genital_cancer,10,blood,15,blood_Urea
female_genital_cancer,10,blood,16,blood_Oestradiol
female_genital_cancer,10,blood,17,blood_Creatinine
female_genital_cancer,10,blood,18,blood_Vitamin D
female_genital_cancer,10,blood,19,blood_C-reactive protein
female_genital_cancer,10,blood,20,blood_Cholesterol
female_genital_cancer,10,blood,21,blood_Calcium
female_genital_cancer,10,blood,22,blood_Apolipoprotein B
female_genital_cancer,10,blood,23,blood_Alkaline phosphatase
female_genital_cancer,10,blood,24,blood_Haemoglobin concentration
female_genital_cancer,10,blood,25,blood_Direct bilirubin
female_genital_cancer,10,blood,26,blood_Cystatin C
female_genital_cancer,10,blood,27,blood_Gamma glutamyltransferase
female_genital_cancer,10,blood,28,blood_Monocyte percentage
female_genital_cancer,10,blood,29,blood_Monocyte count
female_genital_cancer,10,blood,30,blood_Mean sphered cell volume
female_genital_cancer,10,blood,31,blood_Neutrophill count
female_genital_cancer,10,blood,32,blood_Lymphocyte percentage
female_genital_cancer,10,blood,33,blood_Lymphocyte count
female_genital_cancer,10,blood,34,blood_Immature reticulocyte fraction
female_genital_cancer,10,blood,35,blood_Mean reticulocyte volume
female_genital_cancer,10,blood,36,blood_Mean platelet (thrombocyte) volume
female_genital_cancer,10,blood,37,blood_Mean corpuscular volume
female_genital_cancer,10,blood,38,blood_Mean corpuscular haemoglobin concentration
female_genital_cancer,10,blood,39,blood_Mean corpuscular haemoglobin
female_genital_cancer,10,blood,40,blood_Alanine aminotransferase
female_genital_cancer,10,blood,41,blood_Red blood cell (erythrocyte) count
female_genital_cancer,10,blood,42,blood_White blood cell (leukocyte) count
female_genital_cancer,10,blood,43,blood_High light scatter reticulocyte count
female_genital_cancer,10,blood,44,blood_Nucleated red blood cell percentage
female_genital_cancer,10,blood,45,blood_Nucleated red blood cell count
female_genital_cancer,10,blood,46,blood_High light scatter reticulocyte percentage
female_genital_cancer,10,blood,47,blood_Neutrophill percentage
female_genital_cancer,10,blood,48,blood_Platelet distribution width
female_genital_cancer,10,blood,49,blood_Platelet count
female_genital_cancer,10,blood,50,blood_Reticulocyte percentage
female_genital_cancer,10,combined,1,blood_Testosterone
female_genital_cancer,10,combined,2,olink_odam
female_genital_cancer,10,combined,3,olink_tpsab1
female_genital_cancer,10,combined,4,olink_tnfrsf10b
female_genital_cancer,10,combined,5,olink_ldlr
female_genital_cancer,10,combined,6,olink_atrn
female_genital_cancer,10,combined,7,olink_spint3
female_genital_cancer,10,combined,8,olink_pnliprp1
female_genital_cancer,10,combined,9,olink_ing1
female_genital_cancer,10,combined,10,olink_brd3
female_genital_cancer,10,combined,11,olink_clta
female_genital_cancer,10,combined,12,olink_tcl1a
female_genital_cancer,10,combined,13,olink_lamb1
female_genital_cancer,10,combined,14,olink_cfh
female_genital_cancer,10,combined,15,olink_pdia2
female_genital_cancer,10,combined,16,olink_pon3
female_genital_cancer,10,combined,17,olink_klhl41
female_genital_cancer,10,combined,18,olink_lrig1
female_genital_cancer,10,combined,19,blood_Eosinophill count
female_genital_cancer,10,combined,20,olink_atraid
female_genital_cancer,10,combined,21,olink_c1galt1c1
female_genital_cancer,10,combined,22,olink_smpdl3a
female_genital_cancer,10,combined,23,blood_Red blood cell (erythrocyte) distribution width
female_genital_cancer,10,combined,24,olink_oxct1
female_genital_cancer,10,combined,25,olink_cd40
female_genital_cancer,10,combined,26,olink_prelp
female_genital_cancer,10,combined,27,olink_slitrk1
female_genital_cancer,10,combined,28,olink_clps
female_genital_cancer,10,combined,29,olink_c1qbp
female_genital_cancer,10,combined,30,olink_itgbl1
female_genital_cancer,10,combined,31,olink_arid4b
female_genital_cancer,10,combined,32,olink_prcp
female_genital_cancer,10,combined,33,olink_insl3
female_genital_cancer,10,combined,34,olink_nos2
female_genital_cancer,10,combined,35,blood_Lipoprotein A
female_genital_cancer,10,combined,36,olink_kcnip4
female_genital_cancer,10,combined,37,olink_reg3a
female_genital_cancer,10,combined,38,olink_bcan
female_genital_cancer,10,combined,39,olink_bloc1s2
female_genital_cancer,10,combined,40,olink_thbs4
female_genital_cancer,10,combined,41,olink_lgmn
female_genital_cancer,10,combined,42,olink_ggt1
female_genital_cancer,10,combined,43,olink_siglec8
female_genital_cancer,10,combined,44,olink_nme1
female_genital_cancer,10,combined,45,olink_igf2r
